Time,ADC
0.0,552.0
0.01,580.0
0.02,552.0
0.03,581.0
0.04,550.0
0.05,604.0
0.06,561.0
0.07,581.0
0.08,560.0
0.09,589.0
0.1,552.0
0.11,586.0
0.12,550.0
0.13,579.0
0.14,542.0
0.15,576.0
0.16,531.0
0.17,553.0
0.18,528.0
0.19,565.0
0.2,528.0
0.21,555.0
0.22,542.0
0.23,560.0
0.24,543.0
0.25,565.0
0.26,541.0
0.27,570.0
0.28,535.0
0.29,555.0
0.3,522.0
0.31,561.0
0.32,536.0
0.33,545.0
0.34,545.0
0.35000000000000003,571.0
0.36,556.0
0.37,561.0
0.38,538.0
0.39,544.0
0.4,530.0
0.41000000000000003,537.0
0.42,525.0
0.43,525.0
0.44,517.0
0.45,525.0
0.46,521.0
0.47000000000000003,512.0
0.48,497.0
0.49,531.0
0.5,716.0
0.51,648.0
0.52,461.0
0.53,483.0
0.54,502.0
0.55,493.0
0.56,517.0
0.5700000000000001,498.0
0.58,517.0
0.59,499.0
0.6,521.0
0.61,509.0
0.62,508.0
0.63,507.0
0.64,518.0
0.65,504.0
0.66,518.0
0.67,507.0
0.68,524.0
0.6900000000000001,506.0
0.7000000000000001,513.0
0.71,498.0
0.72,514.0
0.73,497.0
0.74,506.0
0.75,475.0
0.76,495.0
0.77,471.0
0.78,492.0
0.79,459.0
0.8,488.0
0.81,473.0
0.8200000000000001,480.0
0.8300000000000001,464.0
0.84,496.0
0.85,457.0
0.86,506.0
0.87,461.0
0.88,489.0
0.89,473.0
0.9,485.0
0.91,471.0
0.92,476.0
0.93,473.0
0.9400000000000001,484.0
0.9500000000000001,460.0
0.96,483.0
0.97,475.0
0.98,499.0
0.99,487.0
1.0,520.0
1.01,469.0
1.02,495.0
1.03,460.0
1.04,485.0
1.05,459.0
1.06,481.0
1.07,459.0
1.08,474.0
1.09,436.0
1.1,496.0
1.11,421.0
1.12,483.0
1.1300000000000001,617.0
1.1400000000000001,633.0
1.1500000000000001,417.0
1.16,423.0
1.17,432.0
1.18,469.0
1.19,449.0
1.2,473.0
1.21,441.0
1.22,486.0
1.23,441.0
1.24,478.0
1.25,458.0
1.26,485.0
1.27,454.0
1.28,488.0
1.29,451.0
1.3,488.0
1.31,460.0
1.32,502.0
1.33,459.0
1.34,495.0
1.35,449.0
1.36,487.0
1.37,456.0
1.3800000000000001,483.0
1.3900000000000001,439.0
1.4000000000000001,471.0
1.41,428.0
1.42,469.0
1.43,445.0
1.44,469.0
1.45,430.0
1.46,477.0
1.47,445.0
1.48,480.0
1.49,448.0
1.5,477.0
1.51,453.0
1.52,485.0
1.53,434.0
1.54,485.0
1.55,440.0
1.56,481.0
1.57,452.0
1.58,472.0
1.59,450.0
1.6,474.0
1.61,444.0
1.62,483.0
1.6300000000000001,465.0
1.6400000000000001,513.0
1.6500000000000001,471.0
1.6600000000000001,495.0
1.67,459.0
1.68,483.0
1.69,456.0
1.7,475.0
1.71,449.0
1.72,478.0
1.73,457.0
1.74,485.0
1.75,453.0
1.76,446.0
