Time,ADC
0.0,516.0
0.01,517.0
0.02,520.0
0.03,520.0
0.04,525.0
0.05,525.0
0.06,525.0
0.07,525.0
0.08,525.0
0.09,522.0
0.1,522.0
0.11,521.0
0.12,522.0
0.13,524.0
0.14,521.0
0.15,522.0
0.16,525.0
0.17,523.0
0.18,525.0
0.19,525.0
0.2,526.0
0.21,526.0
0.22,526.0
0.23,529.0
0.24,528.0
0.25,530.0
0.26,530.0
0.27,530.0
0.28,533.0
0.29,533.0
0.3,535.0
0.31,534.0
0.32,533.0
0.33,534.0
0.34,534.0
0.35000000000000003,536.0
0.36,535.0
0.37,537.0
0.38,537.0
0.39,537.0
0.4,537.0
0.41000000000000003,541.0
0.42,545.0
0.43,560.0
0.44,576.0
0.45,583.0
0.46,583.0
0.47000000000000003,557.0
0.48,546.0
0.49,546.0
0.5,537.0
0.51,535.0
0.52,535.0
0.53,534.0
0.54,525.0
0.55,496.0
0.56,612.0
0.5700000000000001,867.0
0.58,1024.0
0.59,608.0
0.6,469.0
0.61,502.0
0.62,525.0
0.63,533.0
0.64,524.0
0.65,533.0
0.66,535.0
0.67,536.0
0.68,544.0
0.6900000000000001,548.0
0.7000000000000001,553.0
0.71,554.0
0.72,559.0
0.73,567.0
0.74,574.0
0.75,579.0
0.76,588.0
0.77,602.0
0.78,618.0
0.79,629.0
0.8,646.0
0.81,657.0
0.8200000000000001,662.0
0.8300000000000001,668.0
0.84,665.0
0.85,648.0
0.86,619.0
0.87,594.0
0.88,562.0
0.89,543.0
0.9,528.0
0.91,517.0
0.92,512.0
0.93,508.0
0.9400000000000001,505.0
0.9500000000000001,508.0
0.96,508.0
0.97,514.0
0.98,513.0
0.99,514.0
1.0,514.0
1.01,519.0
1.02,522.0
1.03,516.0
1.04,520.0
1.05,518.0
1.06,518.0
1.07,521.0
1.08,523.0
1.09,519.0
1.1,516.0
1.11,519.0
1.12,517.0
1.1300000000000001,518.0
1.1400000000000001,512.0
1.1500000000000001,517.0
1.16,516.0
1.17,516.0
1.18,516.0
1.19,513.0
1.2,516.0
1.21,513.0
1.22,514.0
1.23,513.0
1.24,512.0
1.25,514.0
1.26,516.0
1.27,514.0
1.28,519.0
1.29,519.0
1.3,521.0
1.31,518.0
1.32,519.0
1.33,518.0
1.34,522.0
1.35,522.0
1.36,525.0
1.37,531.0
1.3800000000000001,544.0
1.3900000000000001,558.0
1.4000000000000001,568.0
1.41,571.0
1.42,547.0
1.43,536.0
1.44,534.0
1.45,530.0
1.46,525.0
1.47,528.0
1.48,531.0
1.49,524.0
1.5,486.0
1.51,572.0
1.52,816.0
1.53,1024.0
1.54,641.0
1.55,415.0
