Time,ADC
0.0,483.0
0.01,475.0
0.02,484.0
0.03,474.0
0.04,474.0
0.05,465.0
0.06,458.0
0.07,450.0
0.08,448.0
0.09,441.0
0.1,430.0
0.11,441.0
0.12,432.0
0.13,437.0
0.14,424.0
0.15,435.0
0.16,422.0
0.17,440.0
0.18,415.0
0.19,439.0
0.2,410.0
0.21,436.0
0.22,408.0
0.23,434.0
0.24,403.0
0.25,437.0
0.26,400.0
0.27,433.0
0.28,396.0
0.29,435.0
0.3,394.0
0.31,436.0
0.32,391.0
0.33,440.0
0.34,404.0
0.35000000000000003,457.0
0.36,404.0
0.37,461.0
0.38,388.0
0.39,446.0
0.4,381.0
0.41000000000000003,441.0
0.42,376.0
0.43,441.0
0.44,374.0
0.45,433.0
0.46,367.0
0.47000000000000003,435.0
0.48,358.0
0.49,413.0
0.5,384.0
0.51,583.0
0.52,438.0
0.53,379.0
0.54,329.0
0.55,420.0
0.56,349.0
0.5700000000000001,433.0
0.58,349.0
0.59,433.0
0.6,354.0
0.61,440.0
0.62,356.0
0.63,442.0
0.64,357.0
0.65,440.0
0.66,360.0
0.67,446.0
0.68,364.0
0.6900000000000001,447.0
0.7000000000000001,365.0
0.71,450.0
0.72,366.0
0.73,452.0
0.74,372.0
0.75,449.0
0.76,362.0
0.77,437.0
0.78,351.0
0.79,428.0
0.8,344.0
0.81,411.0
0.8200000000000001,336.0
0.8300000000000001,413.0
0.84,336.0
0.85,413.0
0.86,341.0
0.87,414.0
0.88,340.0
0.89,414.0
0.9,339.0
0.91,414.0
0.92,344.0
0.93,411.0
0.9400000000000001,346.0
0.9500000000000001,412.0
0.96,338.0
0.97,410.0
0.98,346.0
0.99,408.0
1.0,340.0
1.01,415.0
1.02,342.0
1.03,416.0
1.04,353.0
1.05,440.0
1.06,367.0
1.07,439.0
1.08,357.0
1.09,423.0
1.1,348.0
1.11,423.0
1.12,350.0
1.1300000000000001,414.0
1.1400000000000001,353.0
1.1500000000000001,411.0
1.16,354.0
1.17,412.0
1.18,355.0
1.19,402.0
1.2,348.0
1.21,553.0
1.22,495.0
1.23,414.0
1.24,336.0
1.25,408.0
1.26,360.0
1.27,423.0
1.28,377.0
1.29,423.0
1.3,386.0
1.31,427.0
1.32,384.0
1.33,430.0
1.34,392.0
1.35,433.0
1.36,399.0
1.37,433.0
1.3800000000000001,406.0
1.3900000000000001,437.0
1.4000000000000001,415.0
1.41,445.0
1.42,428.0
1.43,457.0
1.44,440.0
1.45,457.0
1.46,438.0
1.47,448.0
1.48,433.0
1.49,429.0
1.5,413.0
1.51,405.0
1.52,411.0
1.53,397.0
1.54,413.0
1.55,400.0
1.56,414.0
1.57,401.0
1.58,416.0
1.59,399.0
1.6,425.0
1.61,399.0
1.62,427.0
1.6300000000000001,399.0
1.6400000000000001,425.0
1.6500000000000001,402.0
1.6600000000000001,434.0
1.67,399.0
1.68,437.0
1.69,396.0
1.7,430.0
1.71,396.0
1.72,447.0
1.73,393.0
1.74,461.0
1.75,423.0
1.76,453.0
1.77,412.0
1.78,439.0
1.79,409.0
1.8,454.0
1.81,415.0
1.82,446.0
1.83,384.0
1.84,456.0
1.85,394.0
1.86,461.0
1.87,408.0
1.8800000000000001,456.0
1.8900000000000001,413.0
1.9000000000000001,622.0
1.9100000000000001,525.0
1.92,466.0
1.93,399.0
1.94,494.0
1.95,426.0
1.96,513.0
1.97,438.0
1.98,525.0
1.99,449.0
2.0,525.0
2.0100000000000002,448.0
2.02,535.0
2.0300000000000002,460.0
2.04,531.0
2.05,460.0
2.06,543.0
2.07,466.0
2.08,540.0
2.09,463.0
2.1,546.0
2.11,465.0
2.12,547.0
2.13,469.0
2.14,552.0
2.15,469.0
2.16,548.0
2.17,441.0
2.18,537.0
2.19,471.0
2.2,521.0
2.21,451.0
2.22,525.0
2.23,447.0
2.24,530.0
2.25,448.0
2.2600000000000002,532.0
2.27,457.0
2.2800000000000002,535.0
2.29,457.0
2.3000000000000003,535.0
2.31,464.0
2.32,534.0
2.33,462.0
2.34,536.0
2.35,460.0
2.36,534.0
2.37,460.0
2.38,526.0
2.39,459.0
2.4,528.0
2.41,460.0
2.42,530.0
2.43,465.0
2.44,541.0
2.45,476.0
2.46,544.0
2.47,478.0
2.48,523.0
2.49,461.0
2.5,514.0
2.5100000000000002,461.0
2.52,514.0
2.5300000000000002,463.0
2.54,522.0
2.5500000000000003,469.0
2.56,516.0
2.57,469.0
2.58,516.0
2.59,456.0
2.6,631.0
2.61,619.0
2.62,535.0
2.63,441.0
2.64,514.0
2.65,480.0
2.66,525.0
2.67,487.0
2.68,522.0
2.69,499.0
2.7,530.0
2.71,507.0
2.72,535.0
2.73,519.0
2.74,545.0
2.75,516.0
2.7600000000000002,542.0
2.77,524.0
2.7800000000000002,546.0
2.79,534.0
2.8000000000000003,552.0
2.81,545.0
2.82,554.0
2.83,549.0
2.84,552.0
2.85,545.0
2.86,541.0
2.87,528.0
2.88,522.0
2.89,519.0
2.9,502.0
2.91,502.0
2.92,494.0
2.93,505.0
2.94,488.0
2.95,514.0
2.96,488.0
2.97,518.0
2.98,492.0
2.99,517.0
3.0,478.0
3.0100000000000002,522.0
3.02,480.0
3.0300000000000002,518.0
3.04,483.0
3.0500000000000003,531.0
3.06,476.0
3.0700000000000003,521.0
3.08,471.0
3.09,524.0
3.1,468.0
3.11,518.0
3.12,469.0
3.13,518.0
3.14,466.0
3.15,542.0
3.16,477.0
3.17,538.0
3.18,466.0
3.19,524.0
3.2,456.0
3.21,516.0
3.22,448.0
3.23,518.0
3.24,451.0
3.25,509.0
3.2600000000000002,441.0
3.27,510.0
3.2800000000000002,438.0
3.29,501.0
3.3000000000000003,411.0
3.31,601.0
3.3200000000000003,581.0
3.33,545.0
3.34,386.0
3.35,492.0
3.36,411.0
3.37,505.0
3.38,430.0
3.39,508.0
3.4,426.0
3.41,513.0
3.42,429.0
3.43,518.0
3.44,423.0
3.45,514.0
3.46,430.0
3.47,517.0
3.48,434.0
3.49,514.0
3.5,436.0
3.5100000000000002,519.0
3.52,440.0
3.5300000000000002,524.0
3.54,439.0
3.5500000000000003,526.0
3.56,438.0
3.5700000000000003,517.0
3.58,429.0
3.59,497.0
3.6,406.0
3.61,486.0
3.62,404.0
3.63,481.0
3.64,403.0
3.65,475.0
3.66,411.0
3.67,478.0
3.68,405.0
3.69,478.0
3.7,408.0
3.71,474.0
3.72,406.0
3.73,476.0
3.74,408.0
3.75,473.0
3.7600000000000002,405.0
3.77,470.0
3.7800000000000002,413.0
3.79,468.0
3.8000000000000003,406.0
3.81,465.0
3.8200000000000003,410.0
3.83,471.0
3.84,422.0
3.85,478.0
3.86,434.0
3.87,472.0
3.88,423.0
3.89,457.0
3.9,414.0
3.91,450.0
3.92,409.0
3.93,450.0
3.94,412.0
3.95,446.0
3.96,413.0
3.97,445.0
3.98,414.0
3.99,433.0
4.0,428.0
4.01,593.0
4.0200000000000005,525.0
4.03,412.0
4.04,394.0
4.05,439.0
4.0600000000000005,426.0
4.07,448.0
4.08,440.0
4.09,447.0
4.1,445.0
4.11,448.0
4.12,448.0
4.13,459.0
4.14,454.0
4.15,452.0
4.16,460.0
4.17,458.0
4.18,468.0
4.19,459.0
4.2,474.0
4.21,460.0
4.22,482.0
4.23,464.0
4.24,486.0
4.25,468.0
4.26,485.0
4.2700000000000005,457.0
4.28,481.0
4.29,448.0
4.3,477.0
4.3100000000000005,441.0
4.32,474.0
4.33,439.0
4.34,481.0
4.3500000000000005,436.0
4.36,484.0
4.37,437.0
4.38,486.0
4.39,435.0
4.4,488.0
4.41,429.0
4.42,487.0
4.43,429.0
4.44,486.0
4.45,428.0
4.46,486.0
4.47,417.0
4.48,485.0
4.49,415.0
4.5,487.0
4.51,410.0
4.5200000000000005,486.0
4.53,414.0
4.54,489.0
4.55,425.0
4.5600000000000005,502.0
4.57,438.0
4.58,516.0
4.59,433.0
4.6000000000000005,502.0
4.61,426.0
4.62,505.0
4.63,427.0
4.64,509.0
4.65,436.0
4.66,513.0
4.67,439.0
4.68,513.0
4.69,433.0
4.7,514.0
4.71,414.0
4.72,555.0
4.73,584.0
4.74,582.0
4.75,387.0
4.76,497.0
4.7700000000000005,428.0
4.78,517.0
4.79,434.0
4.8,518.0
4.8100000000000005,440.0
4.82,522.0
4.83,448.0
4.84,532.0
4.8500000000000005,449.0
4.86,532.0
4.87,450.0
4.88,534.0
4.89,464.0
4.9,545.0
4.91,472.0
4.92,550.0
4.93,478.0
4.94,558.0
4.95,480.0
4.96,557.0
4.97,476.0
4.98,550.0
4.99,465.0
5.0,540.0
5.01,459.0
5.0200000000000005,526.0
5.03,460.0
5.04,516.0
5.05,452.0
5.0600000000000005,517.0
5.07,456.0
5.08,512.0
5.09,454.0
5.1000000000000005,514.0
5.11,460.0
5.12,518.0
5.13,470.0
5.14,522.0
5.15,474.0
5.16,528.0
5.17,485.0
5.18,528.0
5.19,486.0
5.2,534.0
5.21,494.0
5.22,528.0
5.23,496.0
5.24,536.0
5.25,505.0
5.26,545.0
5.2700000000000005,518.0
5.28,556.0
5.29,518.0
5.3,542.0
5.3100000000000005,514.0
5.32,532.0
5.33,505.0
5.34,532.0
5.3500000000000005,509.0
5.36,532.0
5.37,509.0
5.38,522.0
5.39,513.0
5.4,523.0
5.41,499.0
5.42,559.0
5.43,679.0
5.44,608.0
5.45,478.0
5.46,508.0
5.47,513.0
5.48,519.0
5.49,534.0
5.5,521.0
5.51,535.0
5.5200000000000005,526.0
5.53,544.0
5.54,534.0
5.55,543.0
5.5600000000000005,533.0
5.57,552.0
5.58,534.0
5.59,560.0
5.6000000000000005,537.0
5.61,556.0
5.62,542.0
5.63,567.0
5.64,538.0
5.65,572.0
5.66,536.0
5.67,568.0
5.68,531.0
5.69,559.0
5.7,514.0
5.71,548.0
5.72,502.0
5.73,542.0
5.74,496.0
