Time,ADC
0.0,540.0
0.01,541.0
0.02,537.0
0.03,544.0
0.04,544.0
0.05,544.0
0.06,544.0
0.07,548.0
0.08,558.0
0.09,566.0
0.1,586.0
0.11,601.0
0.12,561.0
0.13,553.0
0.14,552.0
0.15,537.0
0.16,538.0
0.17,533.0
0.18,533.0
0.19,537.0
0.2,540.0
0.21,493.0
0.22,521.0
0.23,745.0
0.24,1024.0
0.25,850.0
0.26,513.0
0.27,532.0
0.28,508.0
0.29,550.0
0.3,531.0
0.31,541.0
0.32,541.0
0.33,546.0
0.34,553.0
0.35000000000000003,554.0
0.36,560.0
0.37,571.0
0.38,577.0
0.39,583.0
0.4,601.0
0.41000000000000003,607.0
0.42,624.0
0.43,637.0
0.44,662.0
0.45,676.0
0.46,686.0
0.47000000000000003,704.0
0.48,694.0
0.49,675.0
0.5,636.0
0.51,601.0
0.52,572.0
0.53,540.0
0.54,528.0
0.55,521.0
0.56,513.0
0.5700000000000001,520.0
0.58,512.0
0.59,516.0
0.6,524.0
0.61,532.0
0.62,524.0
0.63,522.0
0.64,525.0
0.65,522.0
0.66,534.0
0.67,535.0
0.68,536.0
0.6900000000000001,537.0
0.7000000000000001,535.0
0.71,542.0
0.72,541.0
0.73,538.0
0.74,535.0
0.75,537.0
0.76,544.0
0.77,540.0
0.78,544.0
0.79,552.0
0.8,537.0
0.81,537.0
0.8200000000000001,536.0
0.8300000000000001,542.0
0.84,542.0
0.85,545.0
0.86,550.0
0.87,556.0
0.88,550.0
0.89,543.0
0.9,555.0
0.91,559.0
0.92,555.0
0.93,553.0
0.9400000000000001,555.0
0.9500000000000001,555.0
0.96,562.0
0.97,553.0
0.98,568.0
0.99,580.0
1.0,591.0
1.01,614.0
1.02,589.0
1.03,566.0
1.04,560.0
1.05,555.0
1.06,553.0
1.07,546.0
1.08,550.0
1.09,556.0
1.1,544.0
1.11,508.0
1.12,530.0
1.1300000000000001,720.0
1.1400000000000001,1024.0
1.1500000000000001,914.0
1.16,506.0
1.17,555.0
1.18,518.0
1.19,555.0
1.2,562.0
1.21,552.0
1.22,558.0
1.23,566.0
1.24,573.0
1.25,567.0
1.26,584.0
1.27,585.0
1.28,589.0
1.29,605.0
1.3,606.0
1.31,617.0
1.32,633.0
1.33,654.0
1.34,668.0
1.35,680.0
1.36,699.0
1.37,693.0
1.3800000000000001,704.0
1.3900000000000001,680.0
1.4000000000000001,657.0
1.41,615.0
1.42,579.0
1.43,555.0
1.44,525.0
1.45,521.0
1.46,525.0
1.47,525.0
1.48,519.0
1.49,523.0
1.5,522.0
1.51,524.0
1.52,522.0
1.53,526.0
1.54,533.0
1.55,524.0
1.56,537.0
1.57,534.0
