Time,ADC
0.0,593.0
0.01,605.0
0.02,614.0
0.03,626.0
0.04,629.0
0.05,644.0
0.06,627.0
0.07,605.0
0.08,581.0
0.09,559.0
0.1,548.0
0.11,545.0
0.12,541.0
0.13,540.0
0.14,542.0
0.15,545.0
0.16,542.0
0.17,544.0
0.18,545.0
0.19,546.0
0.2,546.0
0.21,548.0
0.22,549.0
0.23,553.0
0.24,552.0
0.25,550.0
0.26,553.0
0.27,561.0
0.28,571.0
0.29,578.0
0.3,590.0
0.31,576.0
0.32,556.0
0.33,554.0
0.34,549.0
0.35000000000000003,546.0
0.36,548.0
0.37,552.0
0.38,548.0
0.39,544.0
0.4,441.0
0.41000000000000003,486.0
0.42,1005.0
0.43,667.0
0.44,508.0
0.45,566.0
0.46,553.0
0.47000000000000003,554.0
0.48,559.0
0.49,560.0
0.5,561.0
0.51,566.0
0.52,572.0
0.53,576.0
0.54,579.0
0.55,583.0
0.56,595.0
0.5700000000000001,604.0
0.58,613.0
0.59,622.0
0.6,637.0
0.61,640.0
0.62,652.0
0.63,648.0
0.64,619.0
0.65,590.0
0.66,561.0
0.67,552.0
0.68,543.0
0.6900000000000001,541.0
0.7000000000000001,544.0
0.71,544.0
0.72,542.0
0.73,546.0
0.74,545.0
0.75,549.0
0.76,546.0
0.77,548.0
0.78,554.0
0.79,552.0
0.8,554.0
0.81,555.0
0.8200000000000001,555.0
0.8300000000000001,555.0
0.84,555.0
0.85,555.0
0.86,557.0
0.87,559.0
0.88,569.0
0.89,571.0
0.9,586.0
0.91,589.0
0.92,580.0
0.93,559.0
0.9400000000000001,562.0
0.9500000000000001,550.0
0.96,554.0
0.97,555.0
0.98,558.0
0.99,555.0
1.0,532.0
1.01,387.0
1.02,792.0
1.03,938.0
1.04,517.0
1.05,548.0
1.06,570.0
1.07,552.0
1.08,559.0
1.09,560.0
1.1,560.0
1.11,565.0
1.12,567.0
1.1300000000000001,569.0
1.1400000000000001,576.0
1.1500000000000001,583.0
1.16,588.0
1.17,598.0
1.18,608.0
1.19,618.0
1.2,632.0
1.21,641.0
1.22,646.0
1.23,652.0
1.24,645.0
1.25,613.0
1.26,581.0
1.27,559.0
1.28,554.0
1.29,536.0
1.3,543.0
1.31,540.0
1.32,549.0
1.33,542.0
1.34,542.0
1.35,550.0
1.36,546.0
1.37,543.0
1.3800000000000001,552.0
1.3900000000000001,546.0
1.4000000000000001,548.0
1.41,548.0
1.42,546.0
1.43,550.0
1.44,545.0
1.45,550.0
1.46,552.0
1.47,558.0
1.48,565.0
1.49,582.0
1.5,585.0
1.51,568.0
1.52,554.0
1.53,550.0
1.54,543.0
1.55,543.0
1.56,543.0
1.57,541.0
1.58,545.0
1.59,535.0
1.6,415.0
1.61,542.0
1.62,970.0
1.6300000000000001,605.0
1.6400000000000001,533.0
1.6500000000000001,541.0
1.6600000000000001,550.0
1.67,547.0
1.68,552.0
1.69,555.0
1.7,558.0
1.71,560.0
1.72,566.0
1.73,567.0
1.74,574.0
1.75,585.0
1.76,588.0
1.77,598.0
1.78,605.0
1.79,615.0
1.8,624.0
1.81,632.0
1.82,639.0
1.83,636.0
1.84,614.0
1.85,589.0
1.86,561.0
1.87,543.0
1.8800000000000001,543.0
1.8900000000000001,542.0
1.9000000000000001,544.0
1.9100000000000001,540.0
1.92,543.0
1.93,546.0
1.94,540.0
1.95,540.0
1.96,546.0
1.97,543.0
1.98,545.0
1.99,545.0
2.0,545.0
2.0100000000000002,546.0
2.02,544.0
2.0300000000000002,542.0
2.04,553.0
2.05,566.0
2.06,568.0
2.07,580.0
2.08,571.0
2.09,553.0
2.1,550.0
2.11,544.0
2.12,535.0
2.13,542.0
2.14,541.0
2.15,540.0
2.16,544.0
2.17,487.0
2.18,398.0
2.19,867.0
2.2,830.0
2.21,496.0
2.22,542.0
2.23,550.0
2.24,546.0
2.25,550.0
2.2600000000000002,549.0
2.27,550.0
