Time,ADC
0.0,468.0
0.01,518.0
0.02,454.0
0.03,511.0
0.04,450.0
0.05,508.0
0.06,448.0
0.07,508.0
0.08,454.0
0.09,512.0
0.1,450.0
0.11,511.0
0.12,457.0
0.13,511.0
0.14,456.0
0.15,512.0
0.16,459.0
0.17,512.0
0.18,460.0
0.19,507.0
0.2,459.0
0.21,506.0
0.22,460.0
0.23,507.0
0.24,466.0
0.25,514.0
0.26,476.0
0.27,532.0
0.28,493.0
0.29,531.0
0.3,483.0
0.31,516.0
0.32,475.0
0.33,513.0
0.34,475.0
0.35000000000000003,506.0
0.36,475.0
0.37,505.0
0.38,472.0
0.39,505.0
0.4,475.0
0.41000000000000003,493.0
0.42,452.0
0.43,614.0
0.44,615.0
0.45,514.0
0.46,436.0
0.47000000000000003,497.0
0.48,470.0
0.49,509.0
0.5,486.0
0.51,506.0
0.52,493.0
0.53,511.0
0.54,496.0
0.55,514.0
0.56,502.0
0.5700000000000001,516.0
0.58,506.0
0.59,514.0
0.6,507.0
0.61,518.0
0.62,513.0
0.63,522.0
0.64,519.0
0.65,523.0
0.66,521.0
0.67,521.0
0.68,522.0
0.6900000000000001,516.0
0.7000000000000001,511.0
0.71,504.0
0.72,506.0
0.73,493.0
0.74,494.0
0.75,484.0
0.76,496.0
0.77,481.0
0.78,505.0
0.79,484.0
0.8,509.0
0.81,480.0
0.8200000000000001,508.0
0.8300000000000001,485.0
0.84,509.0
0.85,481.0
0.86,509.0
0.87,478.0
0.88,506.0
0.89,478.0
0.9,511.0
0.91,470.0
0.92,507.0
0.93,476.0
0.9400000000000001,513.0
0.9500000000000001,474.0
0.96,519.0
0.97,478.0
0.98,523.0
0.99,495.0
1.0,544.0
1.01,488.0
1.02,528.0
1.03,475.0
1.04,517.0
1.05,474.0
1.06,517.0
1.07,473.0
1.08,517.0
1.09,468.0
1.1,518.0
1.11,461.0
1.12,516.0
1.1300000000000001,456.0
1.1400000000000001,501.0
1.1500000000000001,580.0
1.16,665.0
1.17,480.0
1.18,480.0
1.19,457.0
1.2,514.0
1.21,475.0
1.22,530.0
1.23,474.0
1.24,533.0
1.25,476.0
1.26,533.0
1.27,483.0
1.28,540.0
1.29,483.0
1.3,542.0
1.31,488.0
1.32,550.0
1.33,489.0
1.34,548.0
1.35,487.0
1.36,547.0
1.37,496.0
1.3800000000000001,555.0
1.3900000000000001,489.0
1.4000000000000001,554.0
1.41,487.0
1.42,535.0
1.43,474.0
1.44,531.0
1.45,468.0
1.46,522.0
1.47,463.0
1.48,517.0
1.49,465.0
1.5,516.0
1.51,463.0
1.52,514.0
1.53,465.0
1.54,520.0
1.55,468.0
1.56,516.0
1.57,469.0
1.58,518.0
1.59,463.0
1.6,516.0
1.61,470.0
1.62,519.0
1.6300000000000001,472.0
1.6400000000000001,519.0
1.6500000000000001,482.0
1.6600000000000001,534.0
1.67,493.0
1.68,534.0
1.69,480.0
1.7,516.0
1.71,474.0
1.72,509.0
1.73,473.0
1.74,507.0
1.75,469.0
1.76,505.0
1.77,466.0
1.78,496.0
1.79,465.0
1.8,493.0
1.81,446.0
1.82,544.0
1.83,621.0
1.84,560.0
1.85,429.0
1.86,475.0
1.87,458.0
1.8800000000000001,489.0
1.8900000000000001,480.0
1.9000000000000001,500.0
1.9100000000000001,485.0
1.92,498.0
1.93,486.0
1.94,505.0
1.95,489.0
1.96,499.0
1.97,489.0
1.98,499.0
1.99,493.0
2.0,502.0
2.0100000000000002,496.0
2.02,502.0
2.0300000000000002,499.0
2.04,505.0
2.05,501.0
2.06,500.0
2.07,499.0
2.08,494.0
2.09,492.0
2.1,481.0
2.11,480.0
2.12,472.0
2.13,473.0
2.14,461.0
2.15,471.0
2.16,457.0
2.17,471.0
2.18,461.0
2.19,475.0
2.2,454.0
2.21,480.0
2.22,456.0
2.23,480.0
2.24,452.0
2.25,481.0
2.2600000000000002,454.0
2.27,484.0
2.2800000000000002,456.0
2.29,480.0
2.3000000000000003,450.0
2.31,486.0
2.32,459.0
2.33,504.0
2.34,474.0
2.35,514.0
2.36,465.0
2.37,497.0
2.38,450.0
2.39,486.0
2.4,441.0
2.41,487.0
2.42,439.0
2.43,483.0
2.44,437.0
2.45,483.0
2.46,437.0
2.47,488.0
2.48,426.0
2.49,493.0
2.5,595.0
2.5100000000000002,595.0
2.52,409.0
2.5300000000000002,466.0
2.54,438.0
2.5500000000000003,494.0
2.56,448.0
2.57,501.0
2.58,450.0
2.59,508.0
2.6,459.0
2.61,513.0
2.62,462.0
2.63,518.0
2.64,468.0
2.65,523.0
2.66,466.0
2.67,525.0
2.68,470.0
2.69,532.0
2.7,476.0
2.71,534.0
2.72,480.0
2.73,537.0
2.74,480.0
2.75,535.0
2.7600000000000002,473.0
2.77,524.0
2.7800000000000002,460.0
2.79,513.0
2.8000000000000003,452.0
2.81,509.0
2.82,449.0
2.83,508.0
2.84,447.0
2.85,508.0
2.86,450.0
2.87,508.0
2.88,451.0
2.89,509.0
2.9,452.0
2.91,508.0
2.92,454.0
2.93,509.0
2.94,452.0
2.95,506.0
2.96,454.0
2.97,505.0
2.98,454.0
2.99,507.0
3.0,463.0
3.0100000000000002,519.0
3.02,475.0
3.0300000000000002,531.0
3.04,473.0
3.0500000000000003,514.0
3.06,464.0
3.0700000000000003,508.0
3.08,460.0
3.09,506.0
3.1,462.0
3.11,501.0
3.12,463.0
3.13,504.0
3.14,460.0
3.15,495.0
3.16,450.0
3.17,486.0
3.18,596.0
3.19,621.0
3.2,456.0
3.21,466.0
3.22,468.0
3.23,494.0
3.24,474.0
3.25,507.0
3.2600000000000002,480.0
3.27,508.0
3.2800000000000002,488.0
3.29,514.0
3.3000000000000003,489.0
3.31,519.0
3.3200000000000003,501.0
3.33,521.0
3.34,508.0
3.35,525.0
3.36,514.0
3.37,533.0
3.38,522.0
3.39,534.0
3.4,519.0
3.41,535.0
3.42,529.0
3.43,529.0
3.44,519.0
3.45,518.0
3.46,508.0
3.47,509.0
3.48,507.0
3.49,498.0
3.5,501.0
3.5100000000000002,493.0
3.52,505.0
3.5300000000000002,498.0
3.54,506.0
3.5500000000000003,504.0
3.56,508.0
3.5700000000000003,500.0
3.58,516.0
3.59,496.0
3.6,513.0
3.61,498.0
3.62,516.0
3.63,496.0
3.64,517.0
3.65,497.0
3.66,518.0
3.67,505.0
3.68,523.0
3.69,516.0
3.7,543.0
3.71,509.0
3.72,532.0
3.73,494.0
3.74,528.0
3.75,487.0
3.7600000000000002,524.0
3.77,485.0
3.7800000000000002,522.0
3.79,483.0
3.8000000000000003,520.0
3.81,481.0
3.8200000000000003,525.0
3.83,477.0
3.84,501.0
3.85,536.0
3.86,681.0
3.87,550.0
3.88,485.0
3.89,465.0
3.9,519.0
3.91,471.0
3.92,535.0
3.93,481.0
3.94,534.0
3.95,486.0
3.96,540.0
3.97,485.0
3.98,546.0
3.99,493.0
4.0,547.0
4.01,495.0
4.0200000000000005,549.0
4.03,492.0
4.04,555.0
4.05,499.0
4.0600000000000005,560.0
4.07,502.0
4.08,558.0
4.09,501.0
4.1,558.0
4.11,495.0
4.12,553.0
4.13,481.0
4.14,533.0
4.15,472.0
4.16,531.0
4.17,473.0
4.18,525.0
4.19,464.0
4.2,528.0
4.21,466.0
4.22,528.0
4.23,468.0
4.24,531.0
4.25,468.0
4.26,531.0
4.2700000000000005,470.0
4.28,529.0
4.29,475.0
4.3,534.0
4.3100000000000005,475.0
4.32,530.0
4.33,478.0
4.34,540.0
4.3500000000000005,497.0
4.36,554.0
4.37,488.0
4.38,533.0
4.39,475.0
4.4,533.0
4.41,473.0
4.42,521.0
4.43,476.0
4.44,522.0
4.45,475.0
4.46,514.0
4.47,470.0
4.48,522.0
4.49,465.0
4.5,493.0
4.51,559.0
4.5200000000000005,668.0
4.53,509.0
4.54,481.0
4.55,466.0
4.5600000000000005,504.0
4.57,482.0
4.58,520.0
4.59,485.0
4.6000000000000005,518.0
4.61,493.0
4.62,524.0
4.63,498.0
4.64,526.0
4.65,504.0
4.66,532.0
4.67,507.0
4.68,533.0
4.69,511.0
4.7,545.0
4.71,507.0
4.72,546.0
4.73,513.0
4.74,545.0
4.75,516.0
4.76,536.0
4.7700000000000005,502.0
4.78,531.0
4.79,495.0
4.8,513.0
4.8100000000000005,485.0
4.82,512.0
4.83,481.0
4.84,508.0
4.8500000000000005,480.0
4.86,506.0
4.87,485.0
4.88,508.0
4.89,488.0
4.9,508.0
4.91,494.0
4.92,508.0
4.93,494.0
4.94,502.0
4.95,498.0
4.96,498.0
4.97,497.0
4.98,498.0
4.99,505.0
5.0,506.0
5.01,519.0
5.0200000000000005,512.0
5.03,519.0
5.04,502.0
5.05,507.0
5.0600000000000005,494.0
5.07,504.0
5.08,487.0
5.09,498.0
5.1000000000000005,484.0
5.11,498.0
5.12,483.0
5.13,497.0
5.14,478.0
5.15,496.0
5.16,462.0
5.17,502.0
5.18,626.0
5.19,613.0
5.2,454.0
5.21,475.0
5.22,474.0
5.23,501.0
5.24,483.0
5.25,512.0
5.26,480.0
5.2700000000000005,521.0
5.28,483.0
5.29,525.0
5.3,485.0
5.3100000000000005,530.0
5.32,486.0
5.33,535.0
5.34,487.0
5.3500000000000005,535.0
5.36,494.0
5.37,541.0
5.38,497.0
5.39,544.0
5.4,495.0
5.41,545.0
5.42,494.0
5.43,540.0
5.44,485.0
5.45,531.0
5.46,474.0
5.47,521.0
5.48,465.0
5.49,518.0
5.5,461.0
5.51,518.0
5.5200000000000005,462.0
5.53,519.0
5.54,466.0
5.55,522.0
5.5600000000000005,469.0
5.57,525.0
5.58,469.0
5.59,525.0
5.6000000000000005,469.0
5.61,524.0
5.62,463.0
5.63,525.0
5.64,463.0
5.65,524.0
5.66,465.0
5.67,523.0
5.68,465.0
5.69,525.0
