Time,ADC
0.0,532.0
0.01,595.0
0.02,594.0
0.03,595.0
0.04,606.0
0.05,622.0
0.06,644.0
0.07,656.0
0.08,670.0
0.09,690.0
0.1,650.0
0.11,699.0
0.12,633.0
0.13,771.0
0.14,680.0
0.15,694.0
0.16,656.0
0.17,614.0
0.18,576.0
0.19,561.0
0.2,544.0
0.21,541.0
0.22,540.0
0.23,537.0
0.24,510.0
0.25,537.0
0.26,553.0
0.27,540.0
0.28,513.0
0.29,361.0
0.3,497.0
0.31,608.0
0.32,533.0
0.33,682.0
0.34,641.0
0.35000000000000003,572.0
0.36,558.0
0.37,553.0
0.38,546.0
0.39,557.0
0.4,548.0
0.41000000000000003,586.0
0.42,609.0
0.43,540.0
0.44,532.0
0.45,558.0
0.46,512.0
0.47000000000000003,364.0
0.48,430.0
0.49,538.0
0.5,530.0
0.51,664.0
0.52,608.0
0.53,684.0
0.54,961.0
0.55,1024.0
0.56,680.0
0.5700000000000001,477.0
0.58,489.0
0.59,520.0
0.6,514.0
0.61,514.0
0.62,524.0
0.63,528.0
0.64,516.0
0.65,254.0
0.66,573.0
0.67,579.0
0.68,765.0
0.6900000000000001,806.0
0.7000000000000001,684.0
0.71,645.0
0.72,654.0
0.73,653.0
0.74,674.0
0.75,689.0
0.76,684.0
0.77,681.0
0.78,661.0
0.79,688.0
0.8,644.0
0.81,609.0
0.8200000000000001,562.0
0.8300000000000001,501.0
0.84,321.0
0.85,430.0
0.86,572.0
0.87,663.0
0.88,765.0
0.89,598.0
0.9,554.0
0.91,512.0
0.92,524.0
0.93,536.0
0.9400000000000001,531.0
0.9500000000000001,517.0
0.96,497.0
0.97,513.0
0.98,543.0
0.99,557.0
1.0,537.0
1.01,528.0
1.02,517.0
1.03,521.0
1.04,236.0
1.05,512.0
1.06,638.0
1.07,598.0
1.08,813.0
1.09,661.0
1.1,634.0
1.11,534.0
1.12,534.0
1.1300000000000001,534.0
1.1400000000000001,536.0
1.1500000000000001,526.0
1.16,513.0
1.17,524.0
1.18,529.0
1.19,573.0
1.2,552.0
1.21,552.0
1.22,595.0
1.23,559.0
1.24,578.0
1.25,312.0
1.26,514.0
1.27,617.0
1.28,614.0
1.29,891.0
1.3,636.0
1.31,680.0
1.32,522.0
1.33,530.0
1.34,582.0
1.35,566.0
1.36,723.0
1.37,987.0
1.3800000000000001,1024.0
1.3900000000000001,814.0
1.4000000000000001,486.0
1.41,408.0
1.42,517.0
1.43,542.0
1.44,118.0
1.45,830.0
1.46,634.0
1.47,741.0
1.48,661.0
1.49,667.0
1.5,618.0
1.51,654.0
1.52,569.0
1.53,626.0
1.54,689.0
1.55,680.0
1.56,665.0
1.57,618.0
1.58,738.0
1.59,618.0
1.6,637.0
1.61,723.0
1.62,655.0
1.6300000000000001,699.0
1.6400000000000001,355.0
1.6500000000000001,765.0
1.6600000000000001,528.0
1.67,831.0
1.68,698.0
1.69,598.0
1.7,531.0
1.71,580.0
1.72,544.0
1.73,562.0
1.74,601.0
1.75,598.0
1.76,469.0
1.77,478.0
1.78,516.0
1.79,507.0
1.8,520.0
1.81,565.0
1.82,569.0
1.83,516.0
1.84,357.0
1.85,248.0
1.86,858.0
1.87,522.0
1.8800000000000001,733.0
1.8900000000000001,717.0
1.9000000000000001,555.0
1.9100000000000001,522.0
1.92,521.0
1.93,537.0
1.94,559.0
1.95,548.0
1.96,532.0
1.97,505.0
1.98,493.0
1.99,546.0
2.0,541.0
2.0100000000000002,499.0
2.02,559.0
2.0300000000000002,513.0
2.04,453.0
2.05,246.0
2.06,389.0
2.07,685.0
2.08,644.0
2.09,765.0
2.1,486.0
2.11,608.0
2.12,579.0
2.13,552.0
2.14,579.0
2.15,531.0
2.16,522.0
2.17,506.0
2.18,456.0
2.19,502.0
2.2,534.0
2.21,469.0
2.22,471.0
2.23,422.0
2.24,476.0
2.25,528.0
2.2600000000000002,961.0
2.27,871.0
2.2800000000000002,675.0
2.29,710.0
2.3000000000000003,374.0
2.31,579.0
2.32,505.0
2.33,489.0
2.34,478.0
2.35,489.0
2.36,464.0
2.37,471.0
2.38,436.0
2.39,477.0
2.4,474.0
2.41,494.0
2.42,517.0
2.43,500.0
2.44,525.0
2.45,533.0
2.46,224.0
2.47,540.0
2.48,838.0
2.49,667.0
2.5,728.0
2.5100000000000002,733.0
2.52,526.0
2.5300000000000002,514.0
2.54,459.0
2.5500000000000003,428.0
2.56,411.0
2.57,396.0
2.58,384.0
2.59,357.0
2.6,366.0
2.61,376.0
2.62,391.0
2.63,388.0
2.64,397.0
2.65,386.0
2.66,376.0
2.67,386.0
2.68,362.0
2.69,322.0
2.7,209.0
2.71,336.0
2.72,579.0
2.73,341.0
2.74,574.0
2.75,534.0
2.7600000000000002,440.0
2.77,414.0
2.7800000000000002,394.0
2.79,390.0
2.8000000000000003,392.0
2.81,378.0
2.82,374.0
2.83,367.0
2.84,355.0
2.85,392.0
2.86,402.0
2.87,340.0
2.88,382.0
2.89,405.0
2.9,386.0
2.91,415.0
2.92,396.0
2.93,433.0
2.94,405.0
2.95,422.0
2.96,283.0
2.97,357.0
2.98,465.0
2.99,463.0
3.0,545.0
3.0100000000000002,461.0
3.02,447.0
3.0300000000000002,432.0
3.04,346.0
3.0500000000000003,375.0
3.06,613.0
3.0700000000000003,1024.0
3.08,796.0
3.09,384.0
3.1,387.0
3.11,366.0
3.12,413.0
3.13,355.0
3.14,402.0
3.15,421.0
3.16,432.0
3.17,416.0
3.18,435.0
3.19,446.0
3.2,437.0
3.21,475.0
3.22,411.0
3.23,541.0
3.24,521.0
3.25,533.0
3.2600000000000002,546.0
3.27,574.0
3.2800000000000002,524.0
3.29,585.0
3.3000000000000003,532.0
3.31,645.0
3.3200000000000003,666.0
3.33,548.0
3.34,538.0
3.35,483.0
3.36,484.0
3.37,457.0
3.38,414.0
3.39,430.0
3.4,420.0
3.41,413.0
3.42,445.0
3.43,440.0
3.44,439.0
3.45,423.0
3.46,430.0
3.47,450.0
3.48,207.0
3.49,554.0
3.5,429.0
3.5100000000000002,546.0
3.52,598.0
3.5300000000000002,546.0
3.54,463.0
3.5500000000000003,450.0
3.56,446.0
3.5700000000000003,451.0
3.58,464.0
3.59,453.0
3.6,434.0
3.61,446.0
3.62,449.0
3.63,437.0
3.64,449.0
3.65,447.0
3.66,482.0
3.67,470.0
3.68,507.0
3.69,552.0
3.7,413.0
3.71,262.0
3.72,512.0
3.73,480.0
3.74,547.0
3.75,633.0
3.7600000000000002,525.0
3.77,478.0
3.7800000000000002,402.0
3.79,447.0
3.8000000000000003,700.0
3.81,1024.0
3.8200000000000003,846.0
3.83,465.0
3.84,423.0
3.85,420.0
3.86,454.0
3.87,437.0
3.88,430.0
3.89,475.0
3.9,466.0
3.91,476.0
