Time,ADC
0.0,684.0
0.01,706.0
0.02,693.0
0.03,711.0
0.04,714.0
0.05,723.0
0.06,709.0
0.07,728.0
0.08,694.0
0.09,728.0
0.1,705.0
0.11,725.0
0.12,708.0
0.13,748.0
0.14,711.0
0.15,749.0
0.16,684.0
0.17,714.0
0.18,652.0
0.19,658.0
0.2,621.0
0.21,645.0
0.22,597.0
0.23,598.0
0.24,544.0
0.25,561.0
0.26,508.0
0.27,535.0
0.28,483.0
0.29,610.0
0.3,663.0
0.31,555.0
0.32,392.0
0.33,469.0
0.34,430.0
0.35000000000000003,473.0
0.36,424.0
0.37,470.0
0.38,411.0
0.39,450.0
0.4,387.0
0.41000000000000003,442.0
0.42,361.0
0.43,404.0
0.44,357.0
0.45,403.0
0.46,329.0
0.47000000000000003,390.0
0.48,320.0
0.49,378.0
0.5,312.0
0.51,367.0
0.52,296.0
0.53,344.0
0.54,259.0
0.55,309.0
0.56,235.0
0.5700000000000001,277.0
0.58,210.0
0.59,278.0
0.6,202.0
0.61,276.0
0.62,225.0
0.63,278.0
0.64,211.0
0.65,286.0
0.66,217.0
0.67,276.0
0.68,220.0
0.6900000000000001,268.0
0.7000000000000001,202.0
0.71,267.0
0.72,195.0
0.73,250.0
0.74,176.0
0.75,240.0
0.76,182.0
0.77,223.0
0.78,174.0
0.79,228.0
0.8,142.0
0.81,193.0
0.8200000000000001,125.0
0.8300000000000001,171.0
0.84,111.0
0.85,172.0
0.86,123.0
0.87,192.0
0.88,126.0
0.89,184.0
0.9,152.0
0.91,229.0
0.92,192.0
0.93,402.0
0.9400000000000001,446.0
0.9500000000000001,356.0
0.96,201.0
0.97,310.0
0.98,262.0
0.99,309.0
1.0,268.0
1.01,328.0
1.02,272.0
1.03,333.0
1.04,284.0
1.05,330.0
1.06,282.0
1.07,343.0
1.08,298.0
1.09,344.0
1.1,309.0
1.11,360.0
1.12,316.0
1.1300000000000001,355.0
1.1400000000000001,326.0
1.1500000000000001,372.0
1.16,326.0
1.17,367.0
1.18,329.0
1.19,349.0
1.2,330.0
1.21,341.0
1.22,313.0
1.23,345.0
1.24,313.0
1.25,350.0
1.26,308.0
1.27,343.0
1.28,326.0
1.29,337.0
1.3,309.0
1.31,349.0
1.32,317.0
1.33,334.0
1.34,318.0
1.35,349.0
1.36,334.0
1.37,341.0
1.3800000000000001,334.0
1.3900000000000001,348.0
1.4000000000000001,336.0
1.41,361.0
1.42,367.0
1.43,382.0
1.44,379.0
1.45,381.0
1.46,360.0
1.47,369.0
1.48,360.0
1.49,369.0
1.5,370.0
1.51,375.0
1.52,366.0
1.53,382.0
1.54,387.0
1.55,385.0
1.56,396.0
1.57,378.0
1.58,473.0
